gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ACPL2,144.5760777916565,1.3679030818819824,0.2138101225470862,6.397747055127088,1.5768621807116742e-10,7.866999533153399e-10
TRIM22,70.9907135971804,2.4547933498049193,0.38410536670222545,6.39093739012498,1.6487188436003923e-10,8.222838880719711e-10
NINJ1,491.807734412241,-1.0976331918100155,0.17175807176187427,-6.390577051492382,1.6526090406883462e-10,8.236923318605045e-10
RNF44,4788.179098580774,-0.6156151540837509,0.09633130112199313,-6.390603541253337,1.6523227534348355e-10,8.236923318605045e-10
ADCY10P1,129.5206246350435,1.4547110268179213,0.2277092124523197,6.388459259734715,1.6756545242989823e-10,8.349093213461328e-10
C1orf198,1479.4078137505066,0.6999233809146844,0.10957618850810051,6.387549981836994,1.6856452268694046e-10,8.396165183868204e-10
CUL7,6430.297815093673,0.876510553834812,0.13724237293852368,6.386588449818162,1.696273387193109e-10,8.446380955694724e-10
LOC101927903,373.1021818081328,0.936074417058225,0.1466112041073889,6.384739984623377,1.716889380794491e-10,8.546281515030825e-10
LRRC8C,752.3094331106475,-0.9005633929963752,0.14109035337337325,-6.382884240237013,1.7378327615092928e-10,8.647746859285052e-10
ILVBL,784.3880963029906,-0.8645311457170564,0.13545907967628443,-6.382231060354787,1.7452635835217876e-10,8.681927762071841e-10
NBPF11,1267.6141676079112,0.659822362313234,0.10342211088989176,6.379896490564897,1.772077171514166e-10,8.812476465099897e-10
REXO1,5770.2215710698465,0.5041863771358402,0.07904439492807099,6.378521558608185,1.78805677390139e-10,8.889081471541305e-10
KIAA1107,274.1167117048058,1.1980726182062063,0.18783296361137639,6.378393840843616,1.789548249369125e-10,8.893634609521503e-10
NFIB,195.83398112722148,-1.2899944846670508,0.20225475981855437,-6.378067373169973,1.7933662335100189e-10,8.909743303525177e-10
LOC220729,887.282919040722,0.9451142782958645,0.1482818503988378,6.3737691143842925,1.844381931170457e-10,9.160252400679759e-10
MYH10,15008.521655453007,0.5860785686263434,0.09195581223132183,6.373480418529916,1.8478587989705827e-10,9.174571434092055e-10
EIF3I,10687.518525722046,-0.663615169571596,0.10412249439360623,-6.37340829603047,1.8487283953329753e-10,9.175940390713074e-10
TMEM86A,330.1949745413239,1.486301607744347,0.2332412005027259,6.372380199299208,1.861167934412362e-10,9.234716041941363e-10
TOX4,3084.5097673091514,0.6478790693941195,0.10167588857605585,6.372003023209298,1.8657520799510843e-10,9.254489690954801e-10
C6orf1,781.0229017937444,-0.8785582754153215,0.13801401731334417,-6.365717718517395,1.9437863278576442e-10,9.638460382454576e-10
RABL6,17071.41392568824,0.6024579334455067,0.09465350873598098,6.364876923114971,1.9544639356885227e-10,9.68829716725164e-10
ING4,980.149732521505,0.7890828949634376,0.12399720713322934,6.363715064288537,1.9693132131862655e-10,9.758774360789285e-10
ZNF772,258.1956958798333,1.1309552941502554,0.17780800464609572,6.360542071214839,2.0104297958357748e-10,9.95933016205789e-10
VAMP8,1687.666267722635,-0.7224745009954107,0.11359041342460983,-6.360347490723047,2.01297833768473e-10,9.968759069091912e-10
AKR1C2,1622.0319741162994,-0.9985942689973099,0.1570282489659031,-6.3593288186900905,2.0263721181716548e-10,1.0031872988744068e-9
CCDC104,859.2581389647115,-0.9530266103354574,0.14989211827605795,-6.358083542326475,2.042863657217113e-10,1.011027750405561e-9
ZEB2,5512.963501567676,0.5114738986691612,0.08045800728387748,6.357029162610798,2.056929546443879e-10,1.0176630938874278e-9
GTF2IRD2B,765.1141286068033,0.7584737691871605,0.1193409895654293,6.3555176804640405,2.0772585405255072e-10,1.027391860104341e-9
HSP90AB1,89733.51921124558,-0.5967696871334783,0.09390591132741702,-6.354974662380427,2.0846097911746983e-10,1.0306977882700885e-9
TTC27,1324.16395670786,-0.6435977198078823,0.10127820098379461,-6.354750711960844,2.0876489755457656e-10,1.0318702597939098e-9
RAB43,579.4494713218478,-1.151375307249187,0.1812844307759902,-6.351208994179538,2.1362923446219588e-10,1.0555757280701595e-9
UBL4A,8435.561885047147,0.6223946330888344,0.09802163502657418,6.349563878628426,2.1592619237045922e-10,1.06658427056137e-9
LOC101928978,77.2618625364577,1.980492719166445,0.312239601755232,6.342862045791919,2.2553537868400458e-10,1.1136935557834946e-9
ISCA1,874.8214760374735,0.7246115191722795,0.11425953824735711,6.341803321518675,2.270911151556296e-10,1.1210175144631417e-9
MAF1,7286.085066061357,0.7593729629420715,0.11976045172213565,6.340765687022826,2.2862603054815223e-10,1.1282340459915363e-9
NOL11,2050.2296730731255,-0.7678746613166869,0.12110892613681866,-6.340363884072482,2.292231132562498e-10,1.130819387906231e-9
ERCC6-PGBD3,403.0877873273951,1.054043356735854,0.1662908155678467,6.338554255907201,2.3193116800460915e-10,1.1438137493901104e-9
PHKA2,2819.145984285926,0.6850202270147826,0.10807343657926163,6.338469920981787,2.320581319087299e-10,1.1440747275436457e-9
HIST1H2BO,499.10385224109444,0.9298006372371397,0.14674128577818002,6.336326087824141,2.3530850787888523e-10,1.1597294275077053e-9
LOC102724314,347.7693662046866,1.207009917080972,0.19064956497222288,6.331039450611021,2.4351506661496064e-10,1.1997931423047694e-9
LETM1,3478.84147967095,-0.6937407853794298,0.10958394522934597,-6.330679041784032,2.4408460393721373e-10,1.2022158799597989e-9
FZD5,2434.5552971706934,0.6966353476729406,0.11004251485577844,6.330601845895196,2.442067620829242e-10,1.2024342514159534e-9
PCNT,10290.937842679154,0.7789187359773209,0.12304369832988356,6.330423634447481,2.4448899975170374e-10,1.2034404380897019e-9
LOC102724168,222.5527135033142,1.660362084271629,0.2622849862020928,6.33037410304647,2.445675003622084e-10,1.203443454807797e-9
MRTO4,2377.7605808943085,-1.112912657133761,0.1758774018985419,-6.327775172479322,2.487211718177972e-10,1.2234927812024148e-9
NXPE3,224.4010864070344,-1.0939942871212909,0.17289709015631685,-6.327430300488035,2.492775063504893e-10,1.2258391949781699e-9
ONECUT2,543.6696506235031,-1.238059726097476,0.1957553273245698,-6.324526351432192,2.540105044901881e-10,1.248716609887972e-9
TRIM25,6866.973784464429,-0.8179427638762223,0.12940334141039428,-6.320878232055616,2.6008091212496926e-10,1.2781520907261134e-9
LOC101927512,41.00047545821576,2.711332410065743,0.4291133724970977,6.318452380749521,2.6419567725605994e-10,1.297961020439867e-9
SPDL1,950.6784112350509,-1.0274803251600348,0.16261711153625433,-6.318402260705297,2.6428135847023756e-10,1.2979692529318629e-9
HN1,2434.7754615212716,-0.6063148140484743,0.09597633573433371,-6.317336553947816,2.661096420697378e-10,1.3065332315282869e-9
HSD17B10,1636.8394016806435,-0.7930994464212756,0.1255561680305017,-6.316690441114814,2.6722409570395327e-10,1.3115881520717223e-9
GBP4,45.888600133158214,2.9019857500460726,0.4597054915701195,6.312706294054417,2.7419758496656126e-10,1.3453880232830543e-9
ZNF330,1661.9276013440312,-0.6115324650994634,0.09688070799020508,-6.312221264540006,2.750585768919127e-10,1.3491841497006168e-9
PPP2R3B,1417.3345991137396,0.6316829329698308,0.10009074487954465,6.311102327493284,2.770549226051547e-10,1.3585450997055683e-9
STOML1,746.1301982389774,0.9793193548635096,0.15519176785201147,6.3103821060752,2.783473796219263e-10,1.364449670856086e-9
TST,1687.027141703383,0.9051233492023599,0.14345448094373267,6.309481190464713,2.7997238870645554e-10,1.3719801388846955e-9
FAM91A1,1533.6960685482898,-0.6152313826977136,0.09751654648587457,-6.3089947795355,2.8085359053604704e-10,1.375862025165651e-9
SMCO4,589.5351538750331,-0.8485718988710489,0.13452989935703896,-6.307682551809249,2.8324440755066185e-10,1.3871344979604678e-9
PLD1,2533.764377174057,-0.8623605443261727,0.13673855752179634,-6.30663771766578,2.851622482628638e-10,1.396084251555611e-9
UBE2G2,5908.928357550397,-0.8828815351332251,0.14000205019032708,-6.306204330100764,2.859614665584722e-10,1.3995535697798399e-9
QRICH2,403.6893985793135,-1.3078022138533238,0.20741580665535211,-6.305219621117905,2.877855272416055e-10,1.408034889616861e-9
PGD,16599.395201551615,-0.6123169777642116,0.09713247070071782,-6.303937018660501,2.901784473626723e-10,1.4192931909467077e-9
RBBP4,19758.51412945161,0.49934319749335965,0.07926610666046124,6.2995802182174945,2.984528125499739e-10,1.4593020274397615e-9
PLEKHM2,9972.306599988906,0.6969353787960478,0.11064475766332656,6.2988558474383876,2.998506823767261e-10,1.4656731709594416e-9
FARSB,1847.0594961240897,-1.1181539438646038,0.17760900475163138,-6.295592644236881,3.062275966486128e-10,1.4963702074059825e-9
OXCT1,2337.9971110823676,-0.8559634479998285,0.13596562731223996,-6.295439994066593,3.065291239289696e-10,1.497370058117771e-9
CCNB2,4585.527344466733,0.5267263272712531,0.08367057679443514,6.295239586615175,3.069254255387721e-10,1.4988320954486622e-9
TTC25,130.450771981886,1.5042432403094916,0.23896010415824798,6.294955576824354,3.0748790608259813e-10,1.5011044666294545e-9
DCTPP1,1220.9836966007151,-1.0755034828671166,0.17087914594695686,-6.293942288317424,3.0950293479240673e-10,1.510464259468565e-9
SAE1,8051.653877348657,-0.6673087872060736,0.10604644028126357,-6.292609025217554,3.1217392026076244e-10,1.5230183902586172e-9
WDR46,2319.806270238365,-0.6662833056299383,0.10590162203844752,-6.291530694289503,3.1435064036108653e-10,1.533153959665135e-9
SEPW1,877.0378838835345,1.0136292110418323,0.16112108648034582,6.291102134328512,3.1521984129915863e-10,1.53690809968864e-9
ASAH1,10662.094866566784,0.9265206516042301,0.14729078184523242,6.290418449796695,3.166113437049812e-10,1.5432056377241843e-9
GPC2,173.38803359046304,-1.9070351136620962,0.30317336051374394,-6.290246314618542,3.1696263433275844e-10,1.5444306726822615e-09
PCGF2,1309.2264945136906,-0.8085081743517196,0.12856179889740954,-6.288867931887741,3.197893740696989e-10,1.55771299456208e-9
PPP5C,2675.317497955552,-0.8814973327225978,0.1401819887588914,-6.2882353184384145,3.210949426608852e-10,1.5635795647820163e-9
PAPPA-AS1,26.77058811774181,-7.925853852897449,1.260540359808826,-6.287663692179984,3.2227912274483514e-10,1.5688515203309539e-9
S1PR1,57.34988193022696,-2.4751513228052002,0.3936683845985446,-6.287401832710827,3.228230135264321e-10,1.5710042148021739e-9
RAB30-AS1,368.8493006112992,1.0270219234798763,0.1633624019690589,6.286770463098332,3.24138077321003e-10,1.576907252105421e-9
LOC595101,774.7918242810762,-0.7442453278952481,0.11841439400506482,-6.285091725110845,3.2766017400061836e-10,1.5935402418896928e-9
ZNF367,1619.1931368465805,0.8477276300346422,0.1349335986513881,6.282554074799527,3.330553664535665e-10,1.6192694987646496e-9
DDX55,1437.5719981211541,-0.7852716781053016,0.12500555294495821,-6.281894360733466,3.344721027587214e-10,1.625645945179303e-9
RBMXL1,763.7517254485955,-0.8951752371014167,0.1425056774431583,-6.281681215532469,3.349310885610419e-10,1.6273648582882572e-9
TXNDC2,41.705130087214144,-2.8241647134782517,0.44959583391114105,-6.281563351933605,3.351851594358657e-10,1.6280873619753416e-9
DCLRE1B,2496.161895749085,0.6807129630181059,0.108400331651167,6.279620667662207,3.3940009032512233e-10,1.6480423619149796e-9
GPR161,235.92652851889628,-1.411919430308301,0.22490755114682845,-6.27777690481608,3.4344823718471054e-10,1.6671752160669064e-9
ANKRA2,912.3847942685003,0.8152143266966564,0.12992657456171788,6.274423299826259,3.5093257174161675e-10,1.7029708435865958e-9
BST2,3150.4864528831536,-1.07598735534243,0.1714981497952478,-6.274046435060989,3.5178351847675105e-10,1.7061972492372128e-9
SEC61A1,11539.217729362159,-0.6930898071618947,0.11046961694335755,-6.274031053418708,3.5181829241277326e-10,1.7061972492372128e-9
FLYWCH2,1888.7294633426866,0.7603084986072995,0.12119487000575627,6.273437964587016,3.5316167615401e-10,1.7121747907924718e-9
MAPK6,5498.1934098324045,-0.6550858297452647,0.1044248852849118,-6.273273156661223,3.535358648640365e-10,1.713451269766069e-9
UBE2F,1703.8742583697192,-0.6466639886694711,0.10309654660541481,-6.272411734065854,3.5549799251776423e-10,1.7224206592637112e-9
TMEM33,2455.890006272052,-0.5718312232164839,0.09118191162024271,-6.271323040451977,3.579930071004372e-10,1.7339655024165693e-9
B3GNTL1,317.2943655685628,-1.715377439136874,0.27355527623389025,-6.2706794135099155,3.594760721833637e-10,1.7401492107699259e-9
LOC102723891,125.19293741924122,1.5599049202801254,0.2487620319817499,6.27067124292732,3.594949375948226e-10,1.7401492107699259e-9
SEH1L,2849.3392535167754,-0.6936219728312437,0.11072336833980244,-6.264458742824417,3.7412259361048027e-10,1.8103877838633043e-9
POLR3E,4140.139669132222,-0.6864449251173237,0.10959689274483637,-6.263361195061484,3.7676653495862303e-10,1.822611061880302e-9
NKRF,1197.392671083187,-0.7392090999302814,0.118023411906813,-6.263241233137151,3.7705662108116107e-10,1.8234434592566572e-9
ZYG11A,900.3617116996616,-0.8291445767097476,0.13238504368781506,-6.263128776578434,3.773287560913795e-10,1.8241885514292567e-9
MIEF2,515.4027534519035,0.8300771473883971,0.13258892966355876,6.260531324106002,3.8366799415847017e-10,1.8542552948834914e-9
VASN,213.9352288415296,-1.4305508722092595,0.2287127518025031,-6.254792795482438,3.9804402728870194e-10,1.923132665927997e-9
TRIM52,1326.0282532404303,0.8312149477211792,0.13293798590903666,6.252651881531749,4.035409753286386e-10,1.949081466021505e-9
CCDC28B,1305.8152319569092,0.7946155794835795,0.12709511413697092,6.25213317505832,4.0488390242218724e-10,1.9549566176016294e-9
C6orf89,16920.283390324283,0.5207862363507442,0.08330631368364058,6.251461783898553,4.0662860827551173e-10,1.9627674559403097e-9
MAGEC2,3237.242207212272,0.5792851495369855,0.09267251765566906,6.2508839102586835,4.081361705849587e-10,1.9694290979725787e-9
KIF13A,3624.664394787857,-0.5779147870267765,0.09245560243752123,-6.250727611853638,4.085448598911314e-10,1.9707857103271533e-9
ZBTB17,1828.141537882776,-0.6215662507360777,0.09945668688281885,-6.249617499006528,4.114591015270095e-10,1.9842242751853382e-9
TJP1,4205.349804693862,0.6779978383561476,0.10854596592220908,6.246181814274367,4.2060755071685644e-10,2.0277089753903737e-9
GDA,1957.777510015828,0.8454131646875045,0.13535971609367312,6.245677732527545,4.21966400632377e-10,2.033625345031459e-9
RASGRP3,116.68927684389602,-1.7468092518080502,0.27969928527392707,-6.245311818002289,4.229554774206808e-10,2.037756495674131e-9
UFC1,3069.8376145285183,0.845432920454498,0.1353861556726598,6.24460393497403,4.2487533196476325e-10,2.046368065519812e-9
CPNE2,1590.0856510892906,0.7382772247360857,0.11822831219544407,6.244504476352791,4.2514575501269044e-10,2.0470324277659957e-9
MMS22L,2574.0934167348837,0.6274585632335202,0.10050120170163343,6.243294135888151,4.284501031753198e-10,2.062299857994351e-9
FAIM2,646.5909563471444,4.695713457280424,0.7524011126966503,6.2409709103841005,4.348631233589354e-10,2.0925163871127095e-9
GDF2,197.79695126999664,1.831020976077091,0.2933903267511481,6.240904382747941,4.3504813903922506e-10,2.0927549179000827e-9
TONSL,7289.376865574052,0.6734537177116233,0.10795217510337562,6.238445099107269,4.4194167194402165e-10,2.125253897667936e-9
ZNF259,1727.6871783182498,-0.8570607254647501,0.13738918075952944,-6.238196637658483,4.426440267171628e-10,2.1279691527090485e-9
EIF3M,8885.234121961703,-0.6575244964622319,0.10540633945790649,-6.23799763699043,4.4320735062151957e-10,2.1300145488190044e-9
CBL,4688.937168099591,-0.7814391532173932,0.12532510266320165,-6.235296334186382,4.5092366911683936e-10,2.166424630449094e-9
OSER1,749.6821541574559,-0.8875429935877046,0.1424937617792406,-6.2286445561226484,4.704878545752486e-10,2.2597164566497255e-9
SBNO1,6037.625353598515,-0.5132342031393697,0.08242740029743204,-6.226499941614186,4.769704015670705e-10,2.290139737294222e-9
NBR1,7553.254838893713,0.9412967216419207,0.15117816616366161,6.226406534280201,4.772547170282019e-10,2.290792989376436e-9
ARL5A,4552.237026954469,-0.6435546863951209,0.10336257461830338,-6.2261866906047505,4.779245353639519e-10,2.2932956509032363e-9
TBC1D9B,3624.7109565380924,-0.6123032325661131,0.09835234813871017,-6.225608683003255,4.796899855974751e-10,2.301052458077177e-9
THUMPD3,2599.226717408687,-0.8323672232853787,0.13372940448678974,-6.224264786639372,4.838193841924657e-10,2.3201406906138385e-9
EXOC6B,317.5156772250445,-0.9847508594319561,0.15822169215302753,-6.223867574867882,4.850465276916348e-10,2.3253037230417154e-9
ZBTB22,985.9193757547545,0.6806470991028045,0.1093950249898931,6.221920047695851,4.911072998072791e-10,2.353628687755046e-9
GINS2,2307.7779635347024,0.5909416064951005,0.09501642835060871,6.219362448718214,4.991790061946763e-10,2.391570488283393e-9
ACTR3C,171.16619556917098,-1.2449890337655414,0.2001845493825883,-6.219206415307036,4.996756113518201e-10,2.393207647550208e-9
BRCA2,1371.321011262061,1.0791830228135268,0.17353206872436786,6.218925589642239,5.005706059684903e-10,2.3967512961943426e-9
FMR1,1289.2052780729703,0.609991520866877,0.09808719315702324,6.218870183086693,5.007473719901416e-10,2.396854908494324e-9
LINC01001,455.4461424780361,1.158364739944494,0.18626861509874854,6.218786451654231,5.010146197369981e-10,2.397391418258395e-9
LAMP2,6163.489930246452,-0.5856908793832525,0.09422572080500594,-6.215828060315952,5.105468537769737e-10,2.441491624174565e-9
PDLIM2,50.688514202688616,-2.6813845094645847,0.4313767711710136,-6.215875978174971,5.10391056664474e-10,2.441491624174565e-9
ZNF57,171.37427815130653,-1.503171793700252,0.24188632318766942,-6.214372825593799,5.153004824384697e-10,2.463461557598018e-9
CLN8,2034.915872282719,0.8795656321075552,0.14154213366515705,6.214161178241973,5.159954316901909e-10,2.4660208521636683e-9
EPT1,2056.061047636006,-0.6729922121313091,0.10832053758388192,-6.212969646777771,5.199249567384818e-10,2.4840323149555604e-9
FBXL19-AS1,1049.4625665364756,1.132798244599469,0.18234140743886976,6.212512344346369,5.214408261471645e-10,2.4905045455331803e-9
LOC102724144,59.846642330409715,2.4652451915403386,0.3970429194497067,6.209014367910445,5.331794847297692e-10,2.5457837511000198e-9
MLLT6,9264.770065331115,0.5686805999226345,0.09159511619005835,6.208634516524131,5.344696225389709e-10,2.551155433379561e-9
ARIH2OS,119.33577614044732,1.4984794706184714,0.24143704246599826,6.206501932401294,5.417695500181568e-10,2.58440300010205e-9
PCYT1A,1207.4446645747496,-0.6192325266063117,0.09977116263802732,-6.2065281212859595,5.416793170223374e-10,2.58440300010205e-9
TMEM98,2904.3737622409303,0.59752866355243,0.09629681672996315,6.205071816943108,5.467193021207992e-10,2.6072098571198977e-9
LOC113230,168.9605257408571,1.2786970192496079,0.2061092192102581,6.203977794633103,5.50535571786759e-10,2.6245989261577334e-9
HIST1H2BC,1045.5851750443965,1.3128850961586536,0.21165213407416192,6.203032640807793,5.538534643116858e-10,2.6396020595557858e-9
TMEM160,674.03730189592,-0.9793972638448607,0.15792785835887163,-6.201548441309835,5.591030518731265e-10,2.663799338418649e-9
SPTBN2,5799.029696242378,-0.5993920226058506,0.09665475092176327,-6.201371550696205,5.597319397795054e-10,2.6659735516440007e-9
PIGV,1153.890186659338,0.7368122311784059,0.11885687948199065,6.199155104774971,5.676706788758919e-10,2.702952129217691e-9
BZW1,3653.6585889825596,-0.6018960862812324,0.09709589473450303,-6.198985939900387,5.682810765607107e-10,2.7050249272765067e-9
RPGRIP1L,154.263703349001,-1.5916503552759995,0.25676379843305813,-6.198889270953688,5.686301746711598e-10,2.705853042452753e-9
TMCO6,1218.5998426214999,0.9689844284452397,0.15637202936068562,6.196660824872927,5.767359675073701e-10,2.7435798749865684e-9
ATHL1,4154.015677504711,0.8071294950782513,0.13030253142418002,6.194273328817874,5.855453941192909e-10,2.784629696687339e-9
LOC101927166,29.663777901315072,-4.876435745569592,0.7874118392585445,-6.192992665898217,5.903247703117882e-10,2.806494777257674e-9
FAM3A,4632.849727263171,0.6601604350158542,0.10665884651289421,6.189457851825221,6.037149224083899e-10,2.8683884582201824e-9
TK2,553.5727386674106,-0.8427692923338694,0.13616164474814843,-6.189476440980856,6.036437360583607e-10,2.8683884582201824e-9
EIF5A,12314.38262186148,-0.7312406851276206,0.11814729387590135,-6.189229233601369,6.045910758946892e-10,2.8716682181521193e-9
MAPRE3,4649.44071947642,0.6685028434288987,0.10802006844238492,6.188691167007181,6.066580542484732e-10,2.8806003676069946e-9
TTLL3,3277.2890393048597,0.8639158072308283,0.13960878355735856,6.1881192946279535,6.088624554682936e-10,2.8901793546668528e-9
ALDOA,76118.5953986098,-0.8963600812816083,0.1448621696286453,-6.187675385364106,6.10578982268659e-10,2.8974373019143274e-9
TIMM10,458.1778921991716,-0.9140836829730117,0.14773507583600837,-6.187316571913361,6.119699069719464e-10,2.9031461567772627e-9
CACNB1,149.53922992386052,-1.4379025967773158,0.23241407413194007,-6.186813781169841,6.139241558525035e-10,2.911523060797125e-9
SNRPA1,2265.0641580862066,-0.745658957093229,0.12055638152434071,-6.185147129210063,6.204457477425613e-10,2.941548710761066e-9
UBALD2,3804.0176957471504,-0.6290835081543333,0.10172495874158154,-6.184160858225902,6.243367989434636e-10,2.9590883068943116e-9
RHEBL1,167.81575803224447,-1.474157889141372,0.238467409245609,-6.1818002460162855,6.337468640339259e-10,3.002766880155839e-9
CEP63,553.3899565346352,0.7882966355895148,0.1275244759449791,6.181532052949806,6.34824670842364e-10,3.0069515601426628e-9
GKAP1,473.09407989991024,0.9549292008191447,0.15448358986411853,6.181428083455895,6.352429813979433e-10,3.0080108199753667e-9
CYB5B,2382.758427343083,-0.5976770303982323,0.09674880466534523,-6.177616689587031,6.507647504993519e-10,3.0805656127345238e-9
HHLA2,27.10619781001785,3.523056245037709,0.5703916439747285,6.17655655066679,6.551475015649558e-10,3.100362648294068e-9
CHM,303.6539991924363,-1.0365922936522518,0.16791402445696083,-6.173351493448052,6.685734828613314e-10,3.162929848037486e-9
MRPL12,3047.9656231737476,-0.6526434616866273,0.1057287454726816,-6.172810041099548,6.708679752610433e-10,3.1728133106086254e-9
GGN,123.79071683853448,1.5154908913885232,0.2455556091696219,6.171681015609263,6.756771422507878e-10,3.1945800259843705e-9
NAV2,49.44547599177508,-2.476957357652808,0.40136626829089894,-6.171314216813006,6.772467746611361e-10,3.2010216932668134e-9
NCKAP1,6668.737547459093,-0.7322854366372493,0.11866668675936799,-6.17094364589597,6.788361611873733e-10,3.2075527603994203e-9
DNALI1,45.382128089247885,-2.6085536839625005,0.4227315830981656,-6.170709235502636,6.798434306893217e-10,3.211330127661483e-9
ETFB,4766.9070824258515,0.496671299369029,0.08050276114131855,6.169618188587935,6.845509162477145e-10,3.2325783028555738e-9
SASH1,512.8789944920525,-1.0294882344429992,0.166881918822719,-6.168962112286347,6.873969503593809e-10,3.245026055607331e-9
SLC11A1,176.11324201601118,-1.194557840458874,0.19378436201925775,-6.164366556782132,7.07658443628991e-10,3.339655043528265e-9
MON2,2978.3631512889187,0.5876834832701023,0.09535239408598611,6.163279788655814,7.125344500213703e-10,3.3616396297038753e-9
MCAT,491.48902563424434,-0.8107949030060118,0.13157241864270405,-6.162347028124438,7.167455946554212e-10,3.380475025342159e-9
LYRM7,3021.8193344718143,-0.5918887191716283,0.09608098732859924,-6.160310542473455,7.260242837301367e-10,3.4231923124547885e-9
ISYNA1,16078.336118062429,0.6260347239829726,0.10164691358195291,6.1589152284317175,7.324491867797875e-10,3.451379196381365e-9
PADI4,94.23470065321698,1.9481944796833877,0.31631968400263966,6.158941660004725,7.323269654062415e-10,3.451379196381365e-9
SRRM2,51181.41452092425,0.5187760198165217,0.08424813664245358,6.157715060431433,7.380198579196451e-10,3.4765685441208647e-9
CHD6,3549.00409334187,0.5653586574344404,0.09183528846763628,6.156224550148592,7.449957334382665e-10,3.508359974810928e-9
SNAP29,12405.677589794841,0.5670820393904019,0.09215908095616028,6.153295296642125,7.588931147472874e-10,3.572717098098823e-9
NEK7,3259.561895335732,0.7545244780740027,0.12264982844147118,6.151859221181575,7.657984076583799e-10,3.6041276870940085e-9
TCTN1,145.97598062271973,-1.363904313706058,0.2217292226644216,-6.15121587184867,7.689117616852827e-10,3.617678328197108e-9
PDZD8,2736.214500893215,-0.5386804570067765,0.08758789651565002,-6.150170039881323,7.739992128610574e-10,3.6405058867324802e-9
HEY1,236.3800178701645,-1.1680292406761748,0.19000661353966222,-6.1473083432033215,7.880883616797697e-10,3.705646158342703e-9
ZNF227,725.3715417038096,0.8021168397584372,0.1304956223897993,6.146695383868583,7.911385472201024e-10,3.718856614876118e-9
ELF3,66.3825552927798,-3.4436527276792854,0.5603044058941108,-6.146038994971039,7.944176127975235e-10,3.733134591038484e-9
HAUS5,3477.7862359967316,0.6016350926094921,0.09791415934914668,6.1445157330530185,8.020784029581788e-10,3.767988265158657e-9
FMNL3,1456.045904625945,-0.677331807616809,0.11026719691392313,-6.142641026284076,8.116056372868985e-10,3.811586231525796e-9
RECQL5,1897.1951432390815,0.5923830351194997,0.09650574045389154,6.138319154211642,8.339918180927011e-10,3.915529499042943e-9
NUP35,578.5455072022825,-0.814010309964775,0.1326288785895274,-6.137504279773429,8.382796196111778e-10,3.934464885362184e-9
RWDD3,591.0030806859108,0.9544191036752352,0.15558457448175286,6.134407005671186,8.547742634401611e-10,4.010664179900981e-9
PITX1,11541.047641513731,0.8047679396484394,0.1312083957782809,6.133509482185543,8.596129235876499e-10,4.032143072966843e-9
IL6ST,2552.5199184879357,0.635873107652905,0.10368855416390595,6.13252940770827,8.649271395174876e-10,4.055838917354993e-9
SFXN4,1117.9449630026295,-0.7610743924515461,0.12412434608337278,-6.131548052147174,8.702804011329067e-10,4.079703421694339e-9
CAD,6860.376490319023,-0.968671590290751,0.1579924162287752,-6.13112713516642,8.725863788312134e-10,4.0892727143830995e-9
C7orf55-LUC7L2,289.73830702834545,1.1220777691874866,0.18302520684059392,6.130728048649397,8.747782620850309e-10,4.0983016760084336e-9
HIC2,27407.541987368346,0.6810176908950091,0.11108725237970986,6.130475606392776,8.761675098919562e-10,4.103565988281484e-9
EMILIN1,88.31588667802305,-1.6779083798047063,0.2738538706106942,-6.127020867234668,8.953973289199671e-10,4.192358827012852e-9
LOC101928083,62.89554536434807,2.1337232947661637,0.3482607435713992,6.126798194033935,8.966507971729145e-10,4.196955912486732e-9
HIPK2,6759.9145722503235,0.5760460930355313,0.09403004037093805,6.126192127144618,9.000711326757026e-10,4.2116896035651975e-9
YBX1,59260.59609829846,0.5572386838945732,0.09097219399864358,6.12537369278883,9.047101626526012e-10,4.232115265862955e-9
ODF2,3661.256277673267,-0.5863872075773553,0.09574851843403709,-6.124243144099699,9.111566825087051e-10,4.260981205036926e-9
ARL6IP6,3321.530257861605,0.504193378976663,0.08233609205170846,6.123601040720041,9.148379541738666e-10,4.276902036290594e-9
SLC4A1AP,1484.5043559275757,-0.6533918316308829,0.10670250192730245,-6.123491200572277,9.154691347925431e-10,4.27855825822129e-9
RRP1,1900.3681389433862,-1.0912167765963336,0.17822771435818988,-6.122598724479408,9.206133886526798e-10,4.301299506523301e-9
CAND2,1695.2766314663677,0.6068874386631399,0.09912618109566777,6.1223728378825175,9.219198683971139e-10,4.3061015376674145e-9
DTD2,286.0291309763956,-0.9888052013170612,0.16151299569644137,-6.122140184778008,9.232673743138053e-10,4.311092233461048e-9
GRASP,146.99696177530677,-1.599002037846244,0.26118902562317114,-6.1220108081922024,9.240175427319072e-10,4.313291556722265e-9
LOC102724814,380.30129920243627,1.0059126408593073,0.16436498243244974,6.119993601877544,9.357911483223814e-10,4.366931148513777e-9
HTRA2,4004.740240352592,0.7644326714627138,0.12491866853314108,6.119442997904743,9.390301314752476e-10,4.380722995599049e-9
RP11-486O12.2,115.23841758770216,1.4772094711494956,0.24149387218568255,6.116964616036642,9.53745328505993e-10,4.448028696271083e-9
SSNA1,2144.6173861247416,0.7281627947569669,0.11905845344139228,6.116010864490293,9.594678678658736e-10,4.473366936148344e-9
